id,road,LRPName,length,chainage,lon,lat,model_type,name,condition
1019,N1,LRP425,65.0,420261.0,92.1527778,21.1677216,link,Info.Missing,
1020,N1,LRP425a,3.4,420326.0,92.1524167,21.1673327,bridge,Box culvert,A
1021,N1,LRP_inserted,0.0,0.0,92.1522917,21.16627745,link,inserted_link,NaN
1022,N1,LRP425b,2.8,420579.0,92.1521667,21.1652222,bridge,Bridge start,A
1023,N1,LRP_inserted,0.0,0.0,92.15219445,21.1642361,link,inserted_link,NaN
1024,N1,LRP425d,89.0,420806.0,92.1522222,21.16325,bridge,Box culvert,A
1025,N1,LRP_inserted,0.0,0.0,92.15225,21.1628611,link,inserted_link,NaN
1026,N1,LRP425e,1.2,420895.0,92.1522778,21.1624722,bridge,Box Culvert,A
1027,N1,LRP_inserted,0.0,0.0,92.1523889,21.161444449999998,link,inserted_link,NaN
1028,N1,LRP425f,108.0,421131.0,92.1525,21.1604167,bridge,Box culvert,A
1029,N1,LRP426,21.0,421239.0,92.1526111,21.1595,link,Info.Missing,
1030,N1,LRP426a,1.2,421260.0,92.1526111,21.1593056,bridge,Box culvert,A
1031,N1,LRP_inserted,0.0,0.0,92.15255555,21.15898615,link,inserted_link,NaN
1032,N1,LRP426b,1.2,421333.0,92.1525,21.1586667,bridge,Box culvert,A
1033,N1,LRP_inserted,0.0,0.0,92.1526389,21.1571528,link,inserted_link,NaN
1034,N1,LRP426c,2.8,421688.0,92.1527778,21.1556389,bridge,Box culvert,A
1035,N1,LRP_inserted,0.0,0.0,92.15281945,21.15470835,link,inserted_link,NaN
1036,N1,LRP426d,2.8,421905.0,92.1528611,21.1537778,bridge,Box culvert,A
1037,N1,LRP_inserted,0.0,0.0,92.15319445,21.1529861,link,inserted_link,NaN
1038,N1,LRP426e,1.2,422117.0,92.1535278,21.1521944,bridge,Box culvert,A
1039,N1,LRP427,538.0,422315.0,92.1545,21.1507222,link,Info.Missing,
1040,N1,LRP427a,369.0,422853.0,92.1574167,21.147333,bridge,Box culvert,A
1041,N1,LRP_inserted,0.0,0.0,92.1580278,21.145805199999998,link,inserted_link,NaN
1042,N1,LRP427b,34.2,423222.0,92.1586389,21.1442774,bridge,Bridge start,A
1043,N1,LRP428,248.0,423322.0,92.1589722,21.1435274,link,Teknaf 38 km,
1044,N1,LRP428a,2.7,423570.0,92.1599167,21.1414997,bridge,Bridge start,A
1045,N1,LRP_inserted,0.0,0.0,92.1623889,21.139805250000002,link,inserted_link,NaN
1046,N1,LRP428c,4.2,424234.0,92.1648611,21.1381108,bridge,Box culvert,A
1047,N1,LRP429,123.0,424350.0,92.1659167,21.1379719,link,Info.Missing,
1048,N1,LRP429a,1.2,424473.0,92.1671104,21.137833,bridge,Box culvert,A
1049,N1,LRP_inserted,0.0,0.0,92.16770765,21.1376941,link,inserted_link,NaN
1050,N1,LRP429b,2.8,424604.0,92.1683049,21.1375552,bridge,Box culvert,A
1051,N1,LRP_inserted,0.0,0.0,92.16959655,21.13738855,link,inserted_link,NaN
1052,N1,LRP429c,1.2,424875.0,92.1708882,21.1372219,bridge,Box culvert,A
1053,N1,LRP_inserted,0.0,0.0,92.17183265,21.13716635,link,inserted_link,NaN
1054,N1,LRP429d,14.0,425075.0,92.1727771,21.1371108,bridge,Box culvert,A
1055,N1,LRP_inserted,0.0,0.0,92.17334655,21.136999699999997,link,inserted_link,NaN
1056,N1,LRP429e,158.0,425195.0,92.173916,21.1368886,bridge,Bridge start,A
1057,N1,LRP430,32.0,425353.0,92.1752493,21.1363886,link,Info.Missing,
1058,N1,LRP430a,1.0,425385.0,92.1755549,21.1363608,bridge,Box culvert,A
1059,N1,LRP_inserted,0.0,0.0,92.17631879999999,21.1358747,link,inserted_link,NaN
1060,N1,LRP430b,1.0,425598.0,92.1770827,21.1353886,bridge,Box culvert,A
1061,N1,LRP_inserted,0.0,0.0,92.17888825,21.1343886,link,inserted_link,NaN
1062,N1,LRP430c,3.0,426092.0,92.1806938,21.1333886,bridge,Bridge start,A
1063,N1,LRP_inserted,0.0,0.0,92.18156880000001,21.133166199999998,link,inserted_link,NaN
1064,N1,LRP430e,97.0,426285.0,92.1824438,21.1329438,bridge,Box culvert,A
1065,N1,LRP431,160.0,426382.0,92.183333,21.1326938,link,Info.Missing,
1066,N1,LRP431a,5.8,426542.0,92.1846108,21.1319716,bridge,Box culvert,A
1067,N1,LRP_inserted,0.0,0.0,92.18515245,21.131471599999998,link,inserted_link,NaN
1068,N1,LRP431b,1.3,426716.0,92.1856941,21.1309716,bridge,Box culvert,A
1069,N1,LRP432,12.0,427382.0,92.1902219,21.1269438,link,Km post missing,
1070,N1,LRP432a,1.2,427394.0,92.1902774,21.1268327,bridge,Box culvert,A
1071,N1,LRP_inserted,0.0,0.0,92.19108299999999,21.1255549,link,inserted_link,NaN
1072,N1,LRP432b,30.9,427731.0,92.1918886,21.1242771,bridge,Box culvert,B
1073,N1,LRP_inserted,0.0,0.0,92.19194415,21.1241382,link,inserted_link,NaN
1074,N1,LRP432c,134.0,427772.0,92.1919997,21.1239993,bridge,Box culvert,A
1075,N1,LRP_inserted,0.0,0.0,92.19233299999999,21.1234993,link,inserted_link,NaN
1076,N1,LRP432d,113.0,427906.0,92.1926663,21.1229993,bridge,Box culvert,A
1077,N1,LRP_inserted,0.0,0.0,92.1929302,21.12258265,link,inserted_link,NaN
1078,N1,LRP432e,85.0,428019.0,92.1931941,21.122166,bridge,Box culvert,A
1079,N1,LRP_inserted,0.0,0.0,92.19337465000001,21.12183265,link,inserted_link,NaN
1080,N1,LRP432f,283.0,428104.0,92.1935552,21.1214993,bridge,Box culvert,A
1081,N1,LRP433,111.0,428387.0,92.1954719,21.1198604,link,Info.Missing,
1082,N1,LRP433a,193.0,428498.0,92.1960274,21.1190827,bridge,Box culvert,A
1083,N1,LRP_inserted,0.0,0.0,92.19634685,21.1183327,link,inserted_link,NaN
1084,N1,LRP433b,9.4,428691.0,92.1966663,21.1175827,bridge,Box culvert,B
1085,N1,LRP_inserted,0.0,0.0,92.1967913,21.11704135,link,inserted_link,NaN
1086,N1,LRP433c,11.8,428818.0,92.1969163,21.1165,bridge,Box culvert,B
1087,N1,LRP_inserted,0.0,0.0,92.196958,21.11631945,link,inserted_link,NaN
1088,N1,LRP433d,2.8,428869.0,92.1969997,21.1161389,bridge,Box culvert,C
1089,N1,LRP433e,87.0,428908.0,92.1971386,21.1158333,link,Z1133 Road to Shaplapur,
1090,N1,LRP433f,455.0,428995.0,92.1975552,21.1151667,bridge,Bridge start,A
1091,N1,LRP434,47.0,429450.0,92.2002778,21.1121111,link,Info.Missing,
1092,N1,LRP434a,1.2,429497.0,92.2006389,21.1118611,bridge,Box culvert,C
1093,N1,LRP_inserted,0.0,0.0,92.20258335,21.110458350000002,link,inserted_link,NaN
1094,N1,LRP434b,31.7,429812.0,92.2045278,21.1090556,bridge,Box culvert,C
1095,N1,LRP_inserted,0.0,0.0,92.20519445,21.10844445,link,inserted_link,NaN
1096,N1,LRP434c,198.0,430242.0,92.2058611,21.1078333,bridge,Box culvert,A
1097,N1,LRP_inserted,0.0,0.0,92.20640275,21.1078333,link,inserted_link,NaN
1098,N1,LRP434d,70.0,430440.0,92.2069444,21.1078333,bridge,Box culvert,A
1099,N1,LRP435,64.0,430510.0,92.20725,21.1058333,link,Km post broken,
1100,N1,LRP435a,120.0,430574.0,92.2073889,21.1053611,bridge,Box culvert,A
1101,N1,LRP_inserted,0.0,0.0,92.20745835,21.1048611,link,inserted_link,NaN
1102,N1,LRP435b,1.2,430694.0,92.2075278,21.1043611,bridge,Box culvert,C
1103,N1,LRP_inserted,0.0,0.0,92.2076528,21.103499999999997,link,inserted_link,NaN
1104,N1,LRP435c,6.2,430901.0,92.2077778,21.1026389,bridge,Box culvert,A
1105,N1,LRP_inserted,0.0,0.0,92.20795835,21.101958349999997,link,inserted_link,NaN
1106,N1,LRP435d,220.0,431073.0,92.2081389,21.1012778,bridge,Box culvert,A
1107,N1,LRP_inserted,0.0,0.0,92.2086528,21.1004582,link,inserted_link,NaN
1108,N1,LRP435e,285.0,431293.0,92.2091667,21.0996386,bridge,Box culvert,A
1109,N1,LRP436,28.0,431578.0,92.2105,21.0975552,link,Info.Missing,
1110,N1,LRP436a,32.1,431606.0,92.2106111,21.097333,bridge,Box culvert,B
1111,N1,LRP_inserted,0.0,0.0,92.2112361,21.09563855,link,inserted_link,NaN
1112,N1,LRP436b,194.0,432005.0,92.2118611,21.0939441,bridge,Bridge start,A
1113,N1,LRP_inserted,0.0,0.0,92.21209719999999,21.09312465,link,inserted_link,NaN
1114,N1,LRP436d,235.0,432199.0,92.2123333,21.0923052,bridge,Box culvert,A
1115,N1,LRP_inserted,0.0,0.0,92.21263884999999,21.0913191,link,inserted_link,NaN
1116,N1,LRP436e,144.0,432434.0,92.2129444,21.090333,bridge,Box culvert,A
1117,N1,LRP437,346.0,432578.0,92.2135,21.0891941,link,Km post missing,
1118,N1,LRP437a,4.4,432924.0,92.2151111,21.0864997,bridge,Box culvert,A
1119,N1,LRP_inserted,0.0,0.0,92.21525,21.086221899999998,link,inserted_link,NaN
1120,N1,LRP437b,2.9,432992.0,92.2153889,21.0859441,bridge,Box culvert,A
1121,N1,LRP437c,438.0,433245.0,92.2161111,21.0838608,link,Box culvert / Box culvert,
1122,N1,LRP438a,2.8,433683.0,92.2174993,21.0803049,bridge,Box culvert,A
1123,N1,LRP_inserted,0.0,0.0,92.21806875,21.079318800000003,link,inserted_link,NaN
1124,N1,LRP438b,2.8,433944.0,92.2186382,21.0783327,bridge,Box culvert,A
1125,N1,LRP_inserted,0.0,0.0,92.21881875,21.07812435,link,inserted_link,NaN
1126,N1,LRP438c,1.9,434003.0,92.2189993,21.077916,bridge,Box culvert,A
1127,N1,LRP_inserted,0.0,0.0,92.2199993,21.07723545,link,inserted_link,NaN
1128,N1,LRP438d,259.0,434263.0,92.2209993,21.0765549,bridge,Box culvert,A
1129,N1,LRP_inserted,0.0,0.0,92.2215271,21.075541,link,inserted_link,NaN
1130,N1,LRP438e,146.0,434522.0,92.2220549,21.0745271,bridge,Box culvert,A
1131,N1,LRP439,110.0,434668.0,92.2226104,21.0735271,link,Info.Missing,
1132,N1,LRP439a,182.0,434778.0,92.2232216,21.0728327,bridge,Box culvert,A
1133,N1,LRP_inserted,0.0,0.0,92.2237216,21.07224935,link,inserted_link,NaN
1134,N1,LRP439b,312.0,434960.0,92.2242216,21.071666,bridge,Box culvert,A
1135,N1,LRP_inserted,0.0,0.0,92.2244299,21.0703882,link,inserted_link,NaN
1136,N1,LRP439c,2.8,435272.0,92.2246382,21.0691104,bridge,Box culvert,B
1137,N1,LRP_inserted,0.0,0.0,92.2246243,21.0679993,link,inserted_link,NaN
1138,N1,LRP439d,146.0,435522.0,92.2246104,21.0668882,bridge,Box culvert,A
1139,N1,LRP440,78.0,435668.0,92.2245549,21.0655833,link,Km post missing,
1140,N1,LRP440a,261.0,435746.0,92.2245271,21.0650556,bridge,Box culvert,A
1141,N1,LRP_inserted,0.0,0.0,92.2250132,21.064027799999998,link,inserted_link,NaN
1142,N1,LRP440b,188.0,436007.0,92.2254993,21.063,bridge,Box culvert,A
1143,N1,LRP_inserted,0.0,0.0,92.2258882,21.062277799999997,link,inserted_link,NaN
1144,N1,LRP440c,204.0,436195.0,92.2262771,21.0615556,bridge,Box culvert,A
1145,N1,LRP_inserted,0.0,0.0,92.22633265,21.0606667,link,inserted_link,NaN
1146,N1,LRP440d,357.0,436399.0,92.2263882,21.0597778,bridge,Bridge start,A
1147,N1,LRP441,184.0,436756.0,92.2266104,21.0565833,link,Info.Missing,
1148,N1,LRP441a,648.0,436940.0,92.2268049,21.0549722,bridge,Box culvert,A
1149,N1,LRP_inserted,0.0,0.0,92.22852710000001,21.05316665,link,inserted_link,NaN
1150,N1,LRP441b,163.0,437588.0,92.2302493,21.0513611,bridge,Bridge start,A
1151,N1,LRP442,64.0,437751.0,92.2317493,21.0513056,link,Teknaf 24 km,
1152,N1,LRP442a,1.2,437815.0,92.2323327,21.0512778,bridge,Box culvert,C
1153,N1,LRP_inserted,0.0,0.0,92.23309675,21.051000000000002,link,inserted_link,NaN
1154,N1,LRP442b,328.0,438004.0,92.2338608,21.0507222,bridge,Box culvert,A
1155,N1,LRP_inserted,0.0,0.0,92.23424969999999,21.04933315,link,inserted_link,NaN
1156,N1,LRP442c,381.0,438332.0,92.2346386,21.0479441,bridge,Box culvert,A
1157,N1,LRP_inserted,0.0,0.0,92.23516635,21.046319099999998,link,inserted_link,NaN
1158,N1,LRP442d,87.0,438713.0,92.2356941,21.0446941,bridge,Box culvert,A
1159,N1,LRP443,397.0,438800.0,92.2359441,21.0439163,link,Teknaf 23 km,
1160,N1,LRP443a,36.6,439197.0,92.2374997,21.0407497,bridge,Box culvert,A
1161,N1,LRP_inserted,0.0,0.0,92.2385969,21.03855525,link,inserted_link,NaN
1162,N1,LRP443b,312.0,439737.0,92.2396941,21.0363608,bridge,Bridge start,A
1163,N1,LRP444,203.0,440049.0,92.2407774,21.0338608,link,Teknaf 21 km,
1164,N1,LRP444a,1.2,440252.0,92.241083,21.0321104,bridge,Box culvert,A
1165,N1,LRP_inserted,0.0,0.0,92.2412219,21.031082650000002,link,inserted_link,NaN
1166,N1,LRP444b,354.0,440485.0,92.2413608,21.0300549,bridge,Box culvert,A
1167,N1,LRP_inserted,0.0,0.0,92.24152745,21.02849935,link,inserted_link,NaN
1168,N1,LRP444c,1.2,440839.0,92.2416941,21.0269438,bridge,Box culvert,A
1169,N1,LRP445,244.0,441048.0,92.2418608,21.0249993,link,Km post missing,
1170,N1,LRP445a,9.2,441292.0,92.2420274,21.0228882,bridge,Bridge start,A
1171,N1,LRP446,207.0,441811.0,92.2431386,21.0186104,link,Infor.missing,
1172,N1,LRP446a,7.5,442018.0,92.2440274,21.0169993,bridge,Box culvert,A
1173,N1,LRP_inserted,0.0,0.0,92.2446802,21.016041299999998,link,inserted_link,NaN
1174,N1,LRP446b,35.5,442274.0,92.245333,21.0150833,bridge,Box culvert,A
1175,N1,LRP447,91.0,442881.0,92.2487219,21.0107222,link,Teknaf 20 km,
1176,N1,LRP447a,2.7,442972.0,92.2492497,21.0101389,bridge,Box culvert,A
1177,N1,LRP_inserted,0.0,0.0,92.25012484999999,21.0090139,link,inserted_link,NaN
1178,N1,LRP447b,1.2,443288.0,92.251,21.0078889,bridge,Box culvert,A
1179,N1,LRP_inserted,0.0,0.0,92.25154165000001,21.007166650000002,link,inserted_link,NaN
1180,N1,LRP447c,38.6,443489.0,92.2520833,21.0064444,bridge,Box culvert,C
1181,N1,LRP448,445.0,443913.0,92.2531944,21.0029444,link,Teknaf 29 km,
1182,N1,LRP448a,553.0,444358.0,92.2537778,20.9990274,bridge,Bridge start,A
1183,N1,LRP_inserted,0.0,0.0,92.2541528,20.99663855,link,inserted_link,NaN
1184,N1,LRP448c,13.5,444911.0,92.2545278,20.9942497,bridge,Box culvert,A
1185,N1,LRP449,742.0,444945.0,92.2546111,20.9940274,link,Teknaf 18 km,
1186,N1,LRP449a,13.5,445687.0,92.2545556,20.9875274,bridge,Box culvert,A
1187,N1,LRP450,892.0,445964.0,92.2536389,20.9852774,link,Infor.missing,
1188,N1,LRP450a,108.0,446856.0,92.25075,20.9778049,bridge,Bridge start,A
1189,N1,LRP451,861.0,446964.0,92.2502222,20.9769438,link,Km post missing,
1190,N1,LRP451a,174.0,447825.0,92.2485552,20.9697216,bridge,Box culvert,A
1191,N1,LRP452,119.0,447999.0,92.2488052,20.9682771,link,Infor.missing,
1192,N1,LRP452a,30.0,448118.0,92.2491663,20.9673604,bridge,Bridge start,A
1193,N1,LRP_inserted,0.0,0.0,92.25034705,20.96611075,link,inserted_link,NaN
1194,N1,LRP452c,2.8,448497.0,92.2515278,20.9648611,bridge,Box culvert,A
1195,N1,LRP_inserted,0.0,0.0,92.25220835,20.96356945,link,inserted_link,NaN
1196,N1,LRP452d,2.8,448820.0,92.2528889,20.9622778,bridge,Bridge start,A
1197,N1,LRP453,302.0,449019.0,92.2535,20.9606389,link,Info.Missing,
1198,N1,LRP453a,15.1,449321.0,92.2543056,20.9580833,bridge,Box culvert,A
1199,N1,LRP_inserted,0.0,0.0,92.2545556,20.957375,link,inserted_link,NaN
1200,N1,LRP453b,336.0,449491.0,92.2548056,20.9566667,bridge,Box culvert,A
1201,N1,LRP_inserted,0.0,0.0,92.2553889,20.955277799999998,link,inserted_link,NaN
1202,N1,LRP453c,93.0,449827.0,92.2559722,20.9538889,bridge,Box culvert,A
1203,N1,LRP_inserted,0.0,0.0,92.256125,20.9535278,link,inserted_link,NaN
1204,N1,LRP453d,120.0,449920.0,92.2562778,20.9531667,bridge,Box culvert,A
1205,N1,LRP_inserted,0.0,0.0,92.25644445,20.95270835,link,inserted_link,NaN
1206,N1,LRP453e,16.0,450040.0,92.2566111,20.95225,bridge,Box culvert,A
1207,N1,LRP454,335.0,450056.0,92.2566944,20.9521667,link,Info.Missing,
1208,N1,LRP454a,9.0,450391.0,92.25817740896414,20.94957125079681,bridge,Box culvert,A
1209,N1,LRP_inserted,0.0,0.0,92.25854705448208,20.948924325398405,link,inserted_link,NaN
1210,N1,LRP454b,9.0,450558.0,92.2589167,20.9482774,bridge,Bridge start,A
1211,N1,LRP_inserted,0.0,0.0,92.259625,20.94709685,link,inserted_link,NaN
1212,N1,LRP454d,187.0,450934.0,92.2603333,20.9459163,bridge,Box culvert,A
1213,N1,LRP455,99.0,451121.0,92.2603333,20.9445552,link,Info.Missing,
1214,N1,LRP455a,752.0,451220.0,92.2603056,20.9436941,bridge,Box culvert,A
1215,N1,LRP_inserted,0.0,0.0,92.26131945,20.940541349999997,link,inserted_link,NaN
1216,N1,LRP455b,149.0,451972.0,92.2623333,20.9373886,bridge,Bridge start,A
1217,N1,LRP456,12.0,452121.0,92.2628611,20.9361663,link,Km post missing,
1218,N1,LRP456a,1.5,452133.0,92.2628611,20.9361108,bridge,Box culvert,A
1219,N1,LRP_inserted,0.0,0.0,92.2630139,20.93538855,link,inserted_link,NaN
1220,N1,LRP456b,1.5,452299.0,92.2631667,20.9346663,bridge,Box culvert,C
1221,N1,LRP_inserted,0.0,0.0,92.26320835,20.93449965,link,inserted_link,NaN
1222,N1,LRP456c,35.9,452339.0,92.26325,20.934333,bridge,Box culvert,C
1223,N1,LRP_inserted,0.0,0.0,92.263375,20.93369395,link,inserted_link,NaN
1224,N1,LRP456d,388.0,452489.0,92.2635,20.9330549,bridge,Box culvert,A
1225,N1,LRP_inserted,0.0,0.0,92.26380555,20.93136045,link,inserted_link,NaN
1226,N1,LRP456e,293.0,452877.0,92.2641111,20.929666,bridge,Bridge start,A
1227,N1,LRP457,381.0,453170.0,92.2644444,20.9270827,link,Infor.missing,
1228,N1,LRP457a,581.0,453551.0,92.2653889,20.9238882,bridge,Bridge start,A
1229,N1,LRP_inserted,0.0,0.0,92.26690245,20.92173545,link,inserted_link,NaN
1230,N1,LRP457c,72.0,454132.0,92.268416,20.9195827,bridge,Bridge start,A
1231,N1,LRP_inserted,0.0,0.0,92.2685271,20.919291,link,inserted_link,NaN
1232,N1,LRP457e,30.0,454204.0,92.2686382,20.9189993,bridge,Box Culvert,A
1233,N1,LRP458,140.0,454234.0,92.2687771,20.9187771,link,Teknaf 8 km,
1234,N1,LRP458a,255.0,454374.0,92.2692493,20.9176382,bridge,Box Culvert,A
1235,N1,LRP_inserted,0.0,0.0,92.2698743,20.916680200000002,link,inserted_link,NaN
1236,N1,LRP458b,270.0,454629.0,92.2704993,20.9157222,bridge,Bridge start,A
1237,N1,LRP_inserted,0.0,0.0,92.27117985,20.91468055,link,inserted_link,NaN
1238,N1,LRP458d,83.0,454899.0,92.2718604,20.9136389,bridge,Box Culvert,A
1239,N1,LRP_inserted,0.0,0.0,92.2720271,20.91345835,link,inserted_link,NaN
1240,N1,LRP458e,118.0,454982.0,92.2721938,20.9132778,bridge,Box culvert,A
1241,N1,LRP_inserted,0.0,0.0,92.2725827,20.91283335,link,inserted_link,NaN
1242,N1,LRP458f,26.0,455100.0,92.2729716,20.9123889,bridge,Box Culvert,A
1243,N1,LRP459,446.0,455126.0,92.2729438,20.9122222,link,Teknaf 7 km,
1244,N1,LRP459a,285.0,455572.0,92.275166,20.9088889,bridge,Bridge start,A
1245,N1,LRP_inserted,0.0,0.0,92.27583265,20.907819449999998,link,inserted_link,NaN
1246,N1,LRP459c,123.0,455857.0,92.2764993,20.90675,bridge,Box Culvert,A
1247,N1,LRP_inserted,0.0,0.0,92.27680484999999,20.9063472,link,inserted_link,NaN
1248,N1,LRP459d,146.0,455980.0,92.2771104,20.9059444,bridge,Box culvert,A
1249,N1,LRP460,17.0,456126.0,92.277916,20.9048333,link,Km post missing,
1250,N1,LRP460a,194.0,456143.0,92.2779716,20.9047222,bridge,Box Culvert,A
1251,N1,LRP_inserted,0.0,0.0,92.27845769999999,20.904027749999997,link,inserted_link,NaN
1252,N1,LRP460b,103.0,456337.0,92.2789438,20.9033333,bridge,Box Culvert,A
1253,N1,LRP_inserted,0.0,0.0,92.2791799,20.90302775,link,inserted_link,NaN
1254,N1,LRP460c,311.0,456440.0,92.279416,20.9027222,bridge,Box culvert,A
1255,N1,LRP_inserted,0.0,0.0,92.28006880000001,20.90152775,link,inserted_link,NaN
1256,N1,LRP460d,149.0,456751.0,92.2807216,20.9003333,bridge,Bridge start,A
1257,N1,LRP_inserted,0.0,0.0,92.28122160000001,20.899888699999998,link,inserted_link,NaN
1258,N1,LRP460f,164.0,456900.0,92.2817216,20.8994441,bridge,Box culvert,A
1259,N1,LRP_inserted,0.0,0.0,92.282291,20.898958,link,inserted_link,NaN
1260,N1,LRP460g,62.0,457064.0,92.2828604,20.8984719,bridge,Bridge start,A
1261,N1,LRP461,22.0,457126.0,92.2832493,20.8981108,link,Km post missing,
1262,N1,LRP461a,53.0,457148.0,92.283333,20.8980274,bridge,Box culvert,A
1263,N1,LRP_inserted,0.0,0.0,92.28351355000001,20.897888549999998,link,inserted_link,NaN
1264,N1,LRP461b,210.0,457201.0,92.2836941,20.8977497,bridge,Box culvert,A
1265,N1,LRP_inserted,0.0,0.0,92.2845691,20.897333,link,inserted_link,NaN
1266,N1,LRP461c,80.0,457411.0,92.2854441,20.8969163,bridge,Bridge start,A
1267,N1,LRP_inserted,0.0,0.0,92.28576355000001,20.89673575,link,inserted_link,NaN
1268,N1,LRP461e,219.0,457491.0,92.286083,20.8965552,bridge,Box culvert,A
1269,N1,LRP_inserted,0.0,0.0,92.28690245,20.895958,link,inserted_link,NaN
1270,N1,LRP461f,84.0,457710.0,92.2877219,20.8953608,bridge,Box culvert,A
1271,N1,LRP_inserted,0.0,0.0,92.287958,20.895083,link,inserted_link,NaN
1272,N1,LRP461g,103.0,457794.0,92.2881941,20.8948052,bridge,Box culvert,A
1273,N1,LRP_inserted,0.0,0.0,92.28848575,20.8944441,link,inserted_link,NaN
1274,N1,LRP461h,129.0,457897.0,92.2887774,20.894083,bridge,Bridge start,A
1275,N1,LRP_inserted,0.0,0.0,92.289208,20.8936802,link,inserted_link,NaN
1276,N1,LRP461j,79.0,458026.0,92.2896386,20.8932774,bridge,Box culvert,A
1277,N1,LRP_inserted,0.0,0.0,92.28988860000001,20.8930274,link,inserted_link,NaN
1278,N1,LRP461k,21.0,458105.0,92.2901386,20.8927774,bridge,Box culvert,A
1279,N1,LRP462,171.0,458126.0,92.2902774,20.8926386,link,Km post missing,
1280,N1,LRP462a,76.0,458297.0,92.2916663,20.8919163,bridge,Bridge start,A
1281,N1,LRP463,742.0,458373.0,92.2923052,20.891833,link,Teknaf 4 km,
1282,N1,LRP463a,273.0,459115.0,92.2982497,20.8889163,bridge,Bridge start,A
1283,N1,LRP464,133.0,459388.0,92.2996386,20.8869441,link,Info.Missing,
1284,N1,LRP464a,474.0,459521.0,92.2991941,20.8858608,bridge,Box culvert,A
1285,N1,LRP_inserted,0.0,0.0,92.29848575,20.88394395,link,inserted_link,NaN
1286,N1,LRP464b,431.0,459995.0,92.2977774,20.8820271,bridge,Box culvert,A
1287,N1,LRP465,163.0,460426.0,92.2977774,20.8782216,link,Teknaf 2 km,
1288,N1,LRP465a,837.0,460589.0,92.2978886,20.8768604,bridge,Bridge start,A
1289,N1,LRP466,50.0,461426.0,92.2981386,20.8692771,link,Km post missing,
1290,N1,LRP466a,428.0,461476.0,92.2982219,20.8688604,bridge,Box culvert,A
1291,N1,LRP_inserted,0.0,0.0,92.2982358,20.866944099999998,link,inserted_link,NaN
1292,N1,LRP466b,220.0,461904.0,92.2982497,20.8650278,bridge,Bridge start,A
1293,N1,LRP467,130.0,462124.0,92.298083,20.8629722,link,Infor.missing,
1294,N1,LRPE,-462254.0,462254.0,92.298083,20.8629167,sourcesink,"End of Road at Shapla Chattar ,Teknaf Meet with Z1098 &Z1099.",
1295,N102,LRPS,329.0,0.0,91.1181938,23.4789716,link,Start of road from N1 Mainamati,
1296,N102,LRPSa,666.0,329.0,91.1167771,23.4815827,bridge,Box Culvert,A
1297,N102,LRP_inserted,0.0,0.0,91.1150691,23.4841245,link,inserted_link,NaN
1298,N102,LRPSb,5.0,995.0,91.1133611,23.4866663,bridge,Box Culvert,A
1299,N102,LRP001,1064.0,1000.0,91.1133056,23.4867219,link,Km post missing,
1300,N102,LRP002a,1.5,2064.0,91.1064722,23.4937774,bridge,Box Culvert,A
1301,N102,LRP_inserted,0.0,0.0,91.10619445,23.4950552,link,inserted_link,NaN
1302,N102,LRP002b,1.6,2365.0,91.1059167,23.496333,bridge,Box Culvert,A
1303,N102,LRP_inserted,0.0,0.0,91.10575,23.49701355,link,inserted_link,NaN
1304,N102,LRP002c,480.0,2520.0,91.1055833,23.4976941,bridge,Box Culvert,A
1305,N102,LRP003,1261.0,3000.0,91.1050556,23.5020278,link,Km post missing,
1306,N102,LRP004a,739.0,4261.0,91.0981108,23.5112222,bridge,Box Culvert,A
1307,N102,LRP005,2080.0,5000.0,91.0939441,23.5166389,link,Km post missing,
1308,N102,LRP007a,1000.9999999999991,7080.0,91.0834719,23.5323882,bridge,Box Culvert,A
1309,N102,LRP008,456.0000000000009,8080.999999999999,91.0772771,23.5419441,link,B Baria 64 km Sylhet 242 km,
1310,N102,LRP008a,513.0,8537.0,91.0742493,23.5421941,bridge,Bridge start,A
1311,N102,LRP009,673.0,9050.0,91.0706104,23.5457774,link,B Baria 63 km Sylhet 241 km,
1312,N102,LRP009a,327.0,9723.0,91.0661389,23.5501111,bridge,Box Culvert,A
1313,N102,LRP010,1875.0,10050.0,91.064,23.5523611,link,Km post missing,
